#====================================================================#
# Cross sections computed using SIGMA
#=====================================================================================#
# lambda[micron]   Kabs[cm^2/g]   Ksca[cm^2/g]  Kext[cm^2/g]    albedo    asymmetry_parameter  linear_pol
#=====================================================================================#
  0.40897908080878054        2706.5020519832260        8855.4129462227393        11561.914998205973       0.76591230324706649       0.72503851743039482        8.0388397210906473E-002
  0.41305361730655094        2650.4363311749312        8822.1883800506239        11472.624711225555       0.76897733536236279       0.72419939567442504        8.1298886687273517E-002
  0.41716874719515912        2587.1399083898332        8791.7156046495347        11378.855513039367       0.77263619303143871       0.72375833137237855        8.0818936409454492E-002
  0.42132487489444015        2528.6047195726046        8771.0692288851169        11299.673948457725       0.77622321395231642       0.72360076662354944        7.8780507175347431E-002
  0.42552240885334364        2477.8485143246944        8758.6017494616044        11236.450263786302       0.77948120125530218       0.72332740671712403        7.4949846755994226E-002
  0.42976176159007390        2425.2894046687315        8747.0566597497873        11172.346064418518       0.78292031139343710       0.72304784650048826        7.0013597444657419E-002
  0.43404334973263131        2376.2560472158452        8737.6416120077756        11113.897659223625       0.78619057687257432       0.72269680993656271        6.4796512539951945E-002
  0.43836759405975645        2330.1843192416213        8729.2079979030241        11059.392317144642       0.78930268025402373       0.72197355228526849        6.0973217190728617E-002
  0.44273491954228261        2281.6463043999465        8717.7643685156963        10999.410672915643       0.79256649540159918       0.72097948994276195        5.9697527668445945E-002
  0.44714575538490092        2231.0607754964972        8700.7176563381690        10931.778431834664       0.79591053830734659       0.71983407127270638        6.1746405023404914E-002
  0.45160053506834114        2187.3972786058666        8667.2228426095371        10854.620121215408       0.79848237394042076       0.71873458010047819        6.5831124256522794E-002
  0.45609969639197118        2162.2912239952748        8611.8757928083887        10774.167016803660       0.79930780536231638       0.71804317396859463        6.9181008583759751E-002
  0.46064368151682417        2130.2474121034093        8555.1970656069807        10685.444477710387       0.80064026194258386       0.71777277959364594        7.0361988215270635E-002
  0.46523293700905111        2094.4028255209009        8503.9724709896909        10598.375296510589       0.80238453848577529       0.71803729791704496        7.0248963785200125E-002
  0.46986791388380877        2068.6047717501688        8466.5361906419548        10535.140962392117       0.80364716721545759       0.71832891748895611        6.8228360663848464E-002
  0.47454906764958299        2045.3236984356488        8435.1728816598461        10480.496580095487       0.80484477211508176       0.71849744988769104        6.4752687086874289E-002
  0.47927685835295453        2018.9334463260502        8404.1561469954486        10423.089593321502       0.80630182363397640       0.71886742921954150        6.0777486856739268E-002
  0.48405175062381106        2002.0943817356051        8378.4068283346060        10380.501210070210       0.80712931473931571       0.71897828458722757        5.6776096247290367E-002
  0.48887421372100948        1986.1205236396186        8352.0616040402801        10338.182127679898       0.80788493575462439       0.71868843920960568        5.4813085178359505E-002
  0.49374472157849192        1965.7574042164656        8319.8169461370398        10285.574350353509       0.80888209668632582       0.71824450176664367        5.6019903211325092E-002
  0.49866375285186337        1946.3695252466205        8281.6199039584244        10227.989429205039       0.80970164872394723       0.71758293569014830        6.0283230859794666E-002
  0.50363179096543154        1921.5439155529734        8236.8475821868869        10158.391497739860       0.81084171485411871       0.71695454537744097        6.5183358991258447E-002
  0.50864932415971642        1892.2247317097640        8189.4508705470653        10081.675602256832       0.81231049218780826       0.71665412370808157        6.8395040442575855E-002
  0.51371684553943253        1861.8986124244641        8144.2185195110796        10006.117131935534       0.81392396392382649       0.71675880382807489        6.8674009381168619E-002
  0.51883485312194877        1829.0896266278844        8106.1704543472833        9935.2600809751657       0.81589917005490675       0.71735259246499017        6.7282545697552709E-002
  0.52400384988623361        1803.3627486215037        8081.3042852041881        9884.6670338256990       0.81755958572500864       0.71789405739349699        6.4489016578427538E-002
  0.52922434382228434        1782.3773050707950        8060.5289352956224        9842.9062403664084       0.81891757763970774       0.71820326379677535        6.0164209789231898E-002
  0.53449684798104991        1760.4001830810230        8037.1448528384462        9797.5450359194674       0.82032231782277143       0.71875116808101824        5.5995163707417910E-002
  0.53982188052485458        1745.7715789475844        8019.2251055030783        9764.9966844506671       0.82122148779349047       0.71906434505564376        5.3475158480030288E-002
  0.54519996477831822        1738.3276867420941        8001.7531827474759        9740.0808694895695       0.82152841336386240       0.71862244716823920        5.2132832911982001E-002
  0.55063162927978693        1721.2788281360238        7972.6673990289501        9693.9462271649718       0.82243775777169581       0.71809377787693573        5.3634887972820962E-002
  0.55611740783327834        1700.5323924551717        7936.4991399086521        9637.0315323638279       0.82354188769183578       0.71767777078808270        5.8618790694798924E-002
  0.56165783956093818        1686.0190748943937        7899.0187348102181        9585.0378097046068       0.82409886028959245       0.71694431886705567        6.2624773511974499E-002
  0.56725346895602680        1661.3217441394227        7853.6332840948453        9514.9550282342734       0.82539888636260572       0.71661053741583602        6.4388467516934431E-002
